quarter_id,indicator_code,value,value_status,source_file
2025Q3,gdp_growth_yoy_accel,-1.4,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2025Q3,gdp_level,5.52867e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2025Q3,gdp_growth_qoq,-5.3599,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2025Q3,cpi_index,128.233,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q3,inflation_yoy,1.3969,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q3,inflation_yoy_accel,0.0431,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q3,growth_employment_gap,6.667,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2025Q4,underemployment_change_qoq,-2.823,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,underemployment_rate,11.951,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,unemployment_rate,4.969,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,employment_rate,95.031,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,lfpr,63.561,observed,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,underemployment_change_yoy,-0.681,derived,psa_openstat_lfs_underemployment_0021B3FKEI2_2026-08-02_part1.csv
2025Q4,gdp_growth_yoy,3,observed,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2025Q4,gdp_growth_yoy_accel,-1,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
2025Q4,gdp_level,6.38226e+06,observed,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2025Q4,gdp_growth_qoq,15.4393,derived,psa_openstat_qna_gdp_levels_0052B5BPRQ1_2026-08-02.csv
2025Q4,cpi_index,129.167,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q4,inflation_yoy,1.6527,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q4,inflation_yoy_accel,0.2557,derived,psa_openstat_cpi_index_2018_2025_0012M4ACP09_2026-08-02.csv
2025Q4,growth_employment_gap,2.319,derived,psa_openstat_qna_gdp_growth_0062B5BPRQ2_2026-08-02.csv
